element_type,element_name,perturbation_type,base_value_MW,base_value_MVAR,sensitivity_value,sensitivity_magnitude,bus_index
load,Load 16,P,329.0,32.29999923706053,-0.00012912113523944613,0.00012912113523944613,14
load,Load 16,P,329.0,32.29999923706053,-0.00010098743698008227,0.00010098743698008227,15
load,Load 16,P,329.0,32.29999923706053,-0.0001249461122872386,0.0001249461122872386,16
load,Load 16,P,329.0,32.29999923706053,-0.0001413603069165048,0.0001413603069165048,17
load,Load 16,P,329.0,32.29999923706053,-3.7004292536535476e-05,3.7004292536535476e-05,18
load,Load 16,P,329.0,32.29999923706053,-2.0185520468524176e-05,2.0185520468524176e-05,19
load,Load 16,P,329.0,32.29999923706053,-7.067586279031479e-05,7.067586279031479e-05,20
load,Load 16,P,329.0,32.29999923706053,-3.75795837371129e-05,3.75795837371129e-05,21
load,Load 16,P,329.0,32.29999923706053,-3.8844983503760755e-05,3.8844983503760755e-05,22
load,Load 16,P,329.0,32.29999923706053,-9.181715216234343e-05,9.181715216234343e-05,23
load,Load 16,P,329.0,32.29999923706053,-9.221094408041198e-05,9.221094408041198e-05,24
load,Load 16,P,329.0,32.29999923706053,-5.8757102951156884e-05,5.8757102951156884e-05,25
load,Load 16,P,329.0,32.29999923706053,-0.00012820000262032672,0.00012820000262032672,26
load,Load 16,P,329.0,32.29999923706053,-3.0399108703738077e-05,3.0399108703738077e-05,27
load,Load 16,P,329.0,32.29999923706053,-2.080518397875597e-05,2.080518397875597e-05,28
load,Load 16,Q,329.0,32.29999923706053,-2.00356004218194e-05,2.00356004218194e-05,0
load,Load 16,Q,329.0,32.29999923706053,-2.6586418469132233e-05,2.6586418469132233e-05,1
load,Load 16,Q,329.0,32.29999923706053,-5.608428340193594e-05,5.608428340193594e-05,2
load,Load 16,Q,329.0,32.29999923706053,-5.485558692926995e-05,5.485558692926995e-05,3
load,Load 16,Q,329.0,32.29999923706053,-4.763366256340662e-05,4.763366256340662e-05,4
load,Load 16,Q,329.0,32.29999923706053,-3.076703468571917e-05,3.076703468571917e-05,5
load,Load 16,Q,329.0,32.29999923706053,-3.729232230619273e-05,3.729232230619273e-05,6
load,Load 16,Q,329.0,32.29999923706053,-4.031209530325208e-05,4.031209530325208e-05,7
load,Load 16,Q,329.0,32.29999923706053,-2.187376832235577e-05,2.187376832235577e-05,8
load,Load 16,Q,329.0,32.29999923706053,-3.442729666579547e-05,3.442729666579547e-05,9
load,Load 16,Q,329.0,32.29999923706053,-3.351664687816225e-05,3.351664687816225e-05,10
load,Load 16,Q,329.0,32.29999923706053,-3.871779804200948e-05,3.871779804200948e-05,11
load,Load 16,Q,329.0,32.29999923706053,-4.1658787803411367e-05,4.1658787803411367e-05,12
load,Load 16,Q,329.0,32.29999923706053,-5.851275049123528e-05,5.851275049123528e-05,13
load,Load 16,Q,329.0,32.29999923706053,-9.559267005895266e-05,9.559267005895266e-05,14
load,Load 16,Q,329.0,32.29999923706053,-0.00010790735975118038,0.00010790735975118038,15
load,Load 16,Q,329.0,32.29999923706053,-9.471402393974593e-05,9.471402393974593e-05,16
load,Load 16,Q,329.0,32.29999923706053,-8.068663960107969e-05,8.068663960107969e-05,17
load,Load 16,Q,329.0,32.29999923706053,-3.953992228395986e-05,3.953992228395986e-05,18
load,Load 16,Q,329.0,32.29999923706053,-2.156868287630509e-05,2.156868287630509e-05,19
load,Load 16,Q,329.0,32.29999923706053,-7.551873727695835e-05,7.551873727695835e-05,20
load,Load 16,Q,329.0,32.29999923706053,-4.0154625944777146e-05,4.0154625944777146e-05,21
load,Load 16,Q,329.0,32.29999923706053,-4.150673598306565e-05,4.150673598306565e-05,22
load,Load 16,Q,329.0,32.29999923706053,-9.81087079122478e-05,9.81087079122478e-05,23
load,Load 16,Q,329.0,32.29999923706053,-1.9370961273723618e-05,1.9370961273723618e-05,24
load,Load 16,Q,329.0,32.29999923706053,-1.2343218460997285e-05,1.2343218460997285e-05,25
load,Load 16,Q,329.0,32.29999923706053,-9.718050291498414e-05,9.718050291498414e-05,26
load,Load 16,Q,329.0,32.29999923706053,-6.385997868618709e-06,6.385997868618709e-06,27
load,Load 16,Q,329.0,32.29999923706053,-4.370584107293851e-06,4.370584107293851e-06,28
load,Load 18,P,158.0,29.999999999999986,-0.00020821962993050613,0.00020821962993050613,0
load,Load 18,P,158.0,29.999999999999986,-0.0001255759650857946,0.0001255759650857946,1
load,Load 18,P,158.0,29.999999999999986,-0.00015031506413415996,0.00015031506413415996,2
load,Load 18,P,158.0,29.999999999999986,-0.0001691820933922339,0.0001691820933922339,3
load,Load 18,P,158.0,29.999999999999986,-0.00019330265370448574,0.00019330265370448574,4
load,Load 18,P,158.0,29.999999999999986,-0.000125971311936951,0.000125971311936951,5
load,Load 18,P,158.0,29.999999999999986,-0.00017837017451399206,0.00017837017451399206,6
load,Load 18,P,158.0,29.999999999999986,-0.00020356256478960556,0.00020356256478960556,7
load,Load 18,P,158.0,29.999999999999986,-0.00019859270218621216,0.00019859270218621216,8
load,Load 18,P,158.0,29.999999999999986,-0.00010780055443253,0.00010780055443253,9
load,Load 18,P,158.0,29.999999999999986,-0.0001148169044602576,0.0001148169044602576,10
load,Load 18,P,158.0,29.999999999999986,-0.00012123529239231323,0.00012123529239231323,11
load,Load 18,P,158.0,29.999999999999986,-0.00011999818168496601,0.00011999818168496601,12
load,Load 18,P,158.0,29.999999999999986,-0.00014201704703075134,0.00014201704703075134,13
load,Load 18,P,158.0,29.999999999999986,-0.0001110475705131453,0.0001110475705131453,14
load,Load 18,P,158.0,29.999999999999986,-8.543518486708312e-05,8.543518486708312e-05,15
load,Load 18,P,158.0,29.999999999999986,-0.00011174596003519776,0.00011174596003519776,16
load,Load 18,P,158.0,29.999999999999986,-0.0001351664591534907,0.0001351664591534907,17
load,Load 18,P,158.0,29.999999999999986,-3.130556288424291e-05,3.130556288424291e-05,18
load,Load 18,P,158.0,29.999999999999986,-1.7076912685654033e-05,1.7076912685654033e-05,19
load,Load 18,P,158.0,29.999999999999986,-5.979164688261207e-05,5.979164688261207e-05,20
load,Load 18,P,158.0,29.999999999999986,-3.1792257273777216e-05,3.1792257273777216e-05,21
load,Load 18,P,158.0,29.999999999999986,-3.286278334139192e-05,3.286278334139192e-05,22
load,Load 18,P,158.0,29.999999999999986,-7.767714140768933e-05,7.767714140768933e-05,23
load,Load 18,P,158.0,29.999999999999986,-9.149546750025772e-05,9.149546750025772e-05,24
load,Load 18,P,158.0,29.999999999999986,-5.830119519435461e-05,5.830119519435461e-05,25
load,Load 18,P,158.0,29.999999999999986,-0.00011465607304956826,0.00011465607304956826,26
load,Load 18,P,158.0,29.999999999999986,-3.016323575577573e-05,3.016323575577573e-05,27
load,Load 18,P,158.0,29.999999999999986,-2.064375227585069e-05,2.064375227585069e-05,28
load,Load 18,Q,158.0,29.999999999999986,-3.4104575737203827e-05,3.4104575737203827e-05,0
load,Load 18,Q,158.0,29.999999999999986,-5.079678752976102e-05,5.079678752976102e-05,1
load,Load 18,Q,158.0,29.999999999999986,-0.00011136928600006258,0.00011136928600006258,2
load,Load 18,Q,158.0,29.999999999999986,-8.069262531514853e-05,8.069262531514853e-05,3
load,Load 18,Q,158.0,29.999999999999986,-6.94284472051998e-05,6.94284472051998e-05,4
load,Load 18,Q,158.0,29.999999999999986,-4.1504363600908253e-05,4.1504363600908253e-05,5
load,Load 18,Q,158.0,29.999999999999986,-5.2826317743870364e-05,5.2826317743870364e-05,6
load,Load 18,Q,158.0,29.999999999999986,-5.815331310837779e-05,5.815331310837779e-05,7
load,Load 18,Q,158.0,29.999999999999986,-3.3730231002648824e-05,3.3730231002648824e-05,8
load,Load 18,Q,158.0,29.999999999999986,-4.317595485223702e-05,4.317595485223702e-05,9
load,Load 18,Q,158.0,29.999999999999986,-4.299525401827431e-05,4.299525401827431e-05,10
load,Load 18,Q,158.0,29.999999999999986,-4.855675811890059e-05,4.855675811890059e-05,11
load,Load 18,Q,158.0,29.999999999999986,-5.124877496014424e-05,5.124877496014424e-05,12
load,Load 18,Q,158.0,29.999999999999986,-6.959592978320606e-05,6.959592978320606e-05,13
load,Load 18,Q,158.0,29.999999999999986,-8.243800942977497e-05,8.243800942977497e-05,14
load,Load 18,Q,158.0,29.999999999999986,-8.375852667265038e-05,8.375852667265038e-05,15
load,Load 18,Q,158.0,29.999999999999986,-0.00013572558789869403,0.00013572558789869403,16
load,Load 18,Q,158.0,29.999999999999986,-0.00018075481138364325,0.00018075481138364325,17
load,Load 18,Q,158.0,29.999999999999986,-3.069119328318326e-05,3.069119328318326e-05,18
load,Load 18,Q,158.0,29.999999999999986,-1.6741778359108396e-05,1.6741778359108396e-05,19
load,Load 18,Q,158.0,29.999999999999986,-5.861822770623082e-05,5.861822770623082e-05,20
load,Load 18,Q,158.0,29.999999999999986,-3.116833107252859e-05,3.116833107252859e-05,21
load,Load 18,Q,158.0,29.999999999999986,-3.22178493251446e-05,3.22178493251446e-05,22
load,Load 18,Q,158.0,29.999999999999986,-7.615273733809768e-05,7.615273733809768e-05,23
load,Load 18,Q,158.0,29.999999999999986,-3.701072648241155e-05,3.701072648241155e-05,24
load,Load 18,Q,158.0,29.999999999999986,-2.3583315555208985e-05,2.3583315555208985e-05,25
load,Load 18,Q,158.0,29.999999999999986,-0.00013926006760593966,0.00013926006760593966,26
load,Load 18,Q,158.0,29.999999999999986,-1.2201275054390948e-05,1.2201275054390948e-05,27
load,Load 18,Q,158.0,29.999999999999986,-8.350566340142863e-06,8.350566340142863e-06,28
load,Load 20,P,628.0000000000001,103.00000000000003,-0.0002041451988223808,0.0002041451988223808,0
load,Load 20,P,628.0000000000001,103.00000000000003,-0.00012318355507902058,0.00012318355507902058,1
load,Load 20,P,628.0000000000001,103.00000000000003,-0.0001475598005506007,0.0001475598005506007,2
load,Load 20,P,628.0000000000001,103.00000000000003,-0.00017148401203456176,0.00017148401203456176,3
load,Load 20,P,628.0000000000001,103.00000000000003,-0.00019678005599197969,0.00019678005599197969,4
load,Load 20,P,628.0000000000001,103.00000000000003,-0.0001296375706687225,0.0001296375706687225,5
load,Load 20,P,628.0000000000001,103.00000000000003,-0.00018280411412691656,0.00018280411412691656,6
load,Load 20,P,628.0000000000001,103.00000000000003,-0.00020836970508674167,0.00020836970508674167,7
load,Load 20,P,628.0000000000001,103.00000000000003,-0.0002043816788984243,0.0002043816788984243,8
load,Load 20,P,628.0000000000001,103.00000000000003,-0.00011196340642403712,0.00011196340642403712,9
load,Load 20,P,628.0000000000001,103.00000000000003,-0.00011888969849721542,0.00011888969849721542,10
load,Load 20,P,628.0000000000001,103.00000000000003,-0.00012591695522690683,0.00012591695522690683,11
load,Load 20,P,628.0000000000001,103.00000000000003,-0.0001249378666248746,0.0001249378666248746,12
load,Load 20,P,628.0000000000001,103.00000000000003,-0.00014819366044653836,0.00014819366044653836,13
load,Load 20,P,628.0000000000001,103.00000000000003,-0.00011850765840873967,0.00011850765840873967,14
load,Load 20,P,628.0000000000001,103.00000000000003,-8.9215310730284e-05,8.9215310730284e-05,15
load,Load 20,P,628.0000000000001,103.00000000000003,-0.00011444411871814885,0.00011444411871814885,16
load,Load 20,P,628.0000000000001,103.00000000000003,-0.000132250948046686,0.000132250948046686,17
load,Load 20,P,628.0000000000001,103.00000000000003,-3.604924501234841e-05,3.604924501234841e-05,18
load,Load 20,P,628.0000000000001,103.00000000000003,-2.5228316161740593e-05,2.5228316161740593e-05,19
load,Load 20,P,628.0000000000001,103.00000000000003,-6.243716481068029e-05,6.243716481068029e-05,20
load,Load 20,P,628.0000000000001,103.00000000000003,-3.319892477718911e-05,3.319892477718911e-05,21
load,Load 20,P,628.0000000000001,103.00000000000003,-3.431681647604323e-05,3.431681647604323e-05,22
load,Load 20,P,628.0000000000001,103.00000000000003,-8.111400743394115e-05,8.111400743394115e-05,23
load,Load 20,P,628.0000000000001,103.00000000000003,-8.975236045415946e-05,8.975236045415946e-05,24
load,Load 20,P,628.0000000000001,103.00000000000003,-5.719048636102508e-05,5.719048636102508e-05,25
load,Load 20,P,628.0000000000001,103.00000000000003,-0.0001174245199732138,0.0001174245199732138,26
load,Load 20,P,628.0000000000001,103.00000000000003,-2.9588589775875197e-05,2.9588589775875197e-05,27
load,Load 20,P,628.0000000000001,103.00000000000003,-2.0250463917692586e-05,2.0250463917692586e-05,28
load,Load 20,Q,628.0000000000001,103.00000000000003,-4.2269540123651694e-06,4.2269540123651694e-06,0
load,Load 20,Q,628.0000000000001,103.00000000000003,-5.463336369493365e-06,5.463336369493365e-06,1
load,Load 20,Q,628.0000000000001,103.00000000000003,-1.1414215689353747e-05,1.1414215689353747e-05,2
load,Load 20,Q,628.0000000000001,103.00000000000003,-1.1190932495375172e-05,1.1190932495375172e-05,3
load,Load 20,Q,628.0000000000001,103.00000000000003,-9.764816970647682e-06,9.764816970647682e-06,4
load,Load 20,Q,628.0000000000001,103.00000000000003,-6.3096876226964586e-06,6.3096876226964586e-06,5
load,Load 20,Q,628.0000000000001,103.00000000000003,-7.673206213865136e-06,7.673206213865136e-06,6
load,Load 20,Q,628.0000000000001,103.00000000000003,-8.305163431132633e-06,8.305163431132633e-06,7
load,Load 20,Q,628.0000000000001,103.00000000000003,-4.5965247760237915e-06,4.5965247760237915e-06,8
load,Load 20,Q,628.0000000000001,103.00000000000003,-7.0276951066095e-06,7.0276951066095e-06,9
load,Load 20,Q,628.0000000000001,103.00000000000003,-6.851553426245882e-06,6.851553426245882e-06,10
load,Load 20,Q,628.0000000000001,103.00000000000003,-7.90352145676465e-06,7.90352145676465e-06,11
load,Load 20,Q,628.0000000000001,103.00000000000003,-8.493472820692016e-06,8.493472820692016e-06,12
load,Load 20,Q,628.0000000000001,103.00000000000003,-1.190277827991526e-05,1.190277827991526e-05,13
load,Load 20,Q,628.0000000000001,103.00000000000003,-1.9323759776668227e-05,1.9323759776668227e-05,14
load,Load 20,Q,628.0000000000001,103.00000000000003,-2.1769191759501982e-05,2.1769191759501982e-05,15
load,Load 20,Q,628.0000000000001,103.00000000000003,-1.914321105143113e-05,1.914321105143113e-05,16
load,Load 20,Q,628.0000000000001,103.00000000000003,-1.6342330067087296e-05,1.6342330067087296e-05,17
load,Load 20,Q,628.0000000000001,103.00000000000003,-4.767026796073104e-05,4.767026796073104e-05,18
load,Load 20,Q,628.0000000000001,103.00000000000003,-0.00010712340361940242,0.00010712340361940242,19
load,Load 20,Q,628.0000000000001,103.00000000000003,-1.5235122635814946e-05,1.5235122635814946e-05,20
load,Load 20,Q,628.0000000000001,103.00000000000003,-8.100779668240855e-06,8.100779668240855e-06,21
load,Load 20,Q,628.0000000000001,103.00000000000003,-8.373553871465767e-06,8.373553871465767e-06,22
load,Load 20,Q,628.0000000000001,103.00000000000003,-1.979241530615239e-05,1.979241530615239e-05,23
load,Load 20,Q,628.0000000000001,103.00000000000003,-3.9806066673309106e-06,3.9806066673309106e-06,24
load,Load 20,Q,628.0000000000001,103.00000000000003,-2.536451163104303e-06,2.536451163104303e-06,25
load,Load 20,Q,628.0000000000001,103.00000000000003,-1.9641725212193873e-05,1.9641725212193873e-05,26
load,Load 20,Q,628.0000000000001,103.00000000000003,-1.3122810509358374e-06,1.3122810509358374e-06,27
load,Load 21,P,274.0,115.0,-0.0002082735856306639,0.0002082735856306639,0
load,Load 21,P,274.0,115.0,-0.00012754648771692856,0.00012754648771692856,1
load,Load 21,P,274.0,115.0,-0.00015591560569098162,0.00015591560569098162,2
load,Load 21,P,274.0,115.0,-0.0001798618227046189,0.0001798618227046189,3
load,Load 21,P,274.0,115.0,-0.0002044163343861316,0.0002044163343861316,4
load,Load 21,P,274.0,115.0,-0.00013458907682095678,0.00013458907682095678,5
load,Load 21,P,274.0,115.0,-0.00018899959750859897,0.00018899959750859897,6
load,Load 21,P,274.0,115.0,-0.00021514812808876016,0.00021514812808876016,7
load,Load 21,P,274.0,115.0,-0.00020874899211641983,0.00020874899211641983,8
load,Load 21,P,274.0,115.0,-0.00011725408047546514,0.00011725408047546514,9
load,Load 21,P,274.0,115.0,-0.00012411508434284624,0.00012411508434284624,10
load,Load 21,P,274.0,115.0,-0.00013186698714224288,0.00013186698714224288,11
load,Load 21,P,274.0,115.0,-0.00013126024636850864,0.00013126024636850864,12
load,Load 21,P,274.0,115.0,-0.0001568678589751793,0.0001568678589751793,13
load,Load 21,P,274.0,115.0,-0.00013174571167277606,0.00013174571167277606,14
load,Load 21,P,274.0,115.0,-0.00010382240677304644,0.00010382240677304644,15
load,Load 21,P,274.0,115.0,-0.0001275380331396181,0.0001275380331396181,16
load,Load 21,P,274.0,115.0,-0.0001436679677351116,0.0001436679677351116,17
load,Load 21,P,274.0,115.0,-3.8043095648288004e-05,3.8043095648288004e-05,18
load,Load 21,P,274.0,115.0,-2.0752178735145012e-05,2.0752178735145012e-05,19
load,Load 21,P,274.0,115.0,-7.977126065948914e-05,7.977126065948914e-05,20
load,Load 21,P,274.0,115.0,-4.1579302005667615e-05,4.1579302005667615e-05,21
load,Load 21,P,274.0,115.0,-4.175570510848159e-05,4.175570510848159e-05,22
load,Load 21,P,274.0,115.0,-9.47437166104237e-05,9.47437166104237e-05,23
load,Load 21,P,274.0,115.0,-9.293123098648715e-05,9.293123098648715e-05,24
load,Load 21,P,274.0,115.0,-5.921607469510093e-05,5.921607469510093e-05,25
load,Load 21,P,274.0,115.0,-0.00013085943306992976,0.00013085943306992976,26
load,Load 21,P,274.0,115.0,-3.06365667535724e-05,3.06365667535724e-05,27
load,Load 21,P,274.0,115.0,-2.0967700530893918e-05,2.0967700530893918e-05,28
load,Load 21,Q,274.0,115.0,-1.3648161291046624e-05,1.3648161291046624e-05,0
load,Load 21,Q,274.0,115.0,-1.816441201112351e-05,1.816441201112351e-05,1
load,Load 21,Q,274.0,115.0,-3.8358937776894476e-05,3.8358937776894476e-05,2
load,Load 21,Q,274.0,115.0,-3.750866537189923e-05,3.750866537189923e-05,3
load,Load 21,Q,274.0,115.0,-3.2553064857598904e-05,3.2553064857598904e-05,4
load,Load 21,Q,274.0,115.0,-2.1025409142183538e-05,2.1025409142183538e-05,5
load,Load 21,Q,274.0,115.0,-2.5475263244623124e-05,2.5475263244623124e-05,6
load,Load 21,Q,274.0,115.0,-2.7534216466928994e-05,2.7534216466928994e-05,7
load,Load 21,Q,274.0,115.0,-1.4907056156654442e-05,1.4907056156654442e-05,8
load,Load 21,Q,274.0,115.0,-2.353880799793595e-05,2.353880799793595e-05,9
load,Load 21,Q,274.0,115.0,-2.2912568172950288e-05,2.2912568172950288e-05,10
load,Load 21,Q,274.0,115.0,-2.647233156037876e-05,2.647233156037876e-05,11
load,Load 21,Q,274.0,115.0,-2.8487005064947722e-05,2.8487005064947722e-05,12
load,Load 21,Q,274.0,115.0,-4.002199056467593e-05,4.002199056467593e-05,13
load,Load 21,Q,274.0,115.0,-6.542926707032714e-05,6.542926707032714e-05,14
load,Load 21,Q,274.0,115.0,-7.387441925285065e-05,7.387441925285065e-05,15
load,Load 21,Q,274.0,115.0,-6.482895477404327e-05,6.482895477404327e-05,16
load,Load 21,Q,274.0,115.0,-5.5214948531134846e-05,5.5214948531134846e-05,17
load,Load 21,Q,274.0,115.0,-2.7069412153091222e-05,2.7069412153091222e-05,18
load,Load 21,Q,274.0,115.0,-1.4766128316445748e-05,1.4766128316445748e-05,19
load,Load 21,Q,274.0,115.0,-0.00013850235574073278,0.00013850235574073278,20
load,Load 21,Q,274.0,115.0,-6.27345600748841e-05,6.27345600748841e-05,21
load,Load 21,Q,274.0,115.0,-5.07777260572162e-05,5.07777260572162e-05,22
load,Load 21,Q,274.0,115.0,-7.038133669652335e-05,7.038133669652335e-05,23
load,Load 21,Q,274.0,115.0,-1.3234656601035511e-05,1.3234656601035511e-05,24
load,Load 21,Q,274.0,115.0,-8.433151812980988e-06,8.433151812980988e-06,25
load,Load 21,Q,274.0,115.0,-6.651718628876146e-05,6.651718628876146e-05,26
load,Load 21,Q,274.0,115.0,-4.363050823985581e-06,4.363050823985581e-06,27
load,Load 21,Q,274.0,115.0,-2.9860768800737957e-06,2.9860768800737957e-06,28
load,Load 23,P,247.5,84.5999984741211,-0.0002076966939541791,0.0002076966939541791,0
load,Load 23,P,247.5,84.5999984741211,-0.00012685289098410824,0.00012685289098410824,1
load,Load 23,P,247.5,84.5999984741211,-0.00015450712696901125,0.00015450712696901125,2
load,Load 23,P,247.5,84.5999984741211,-0.00017847097784705058,0.00017847097784705058,3
load,Load 23,P,247.5,84.5999984741211,-0.0002031852938539469,0.0002031852938539469,4
load,Load 23,P,247.5,84.5999984741211,-0.000133792700715335,0.000133792700715335,5
load,Load 23,P,247.5,84.5999984741211,-0.00018802182233690345,0.00018802182233690345,6
load,Load 23,P,247.5,84.5999984741211,-0.0002140859374017423,0.0002140859374017423,7
load,Load 23,P,247.5,84.5999984741211,-0.00020812819517287973,0.00020812819517287973,8
load,Load 23,P,247.5,84.5999984741211,-0.0001163790749226512,0.0001163790749226512,9
load,Load 23,P,247.5,84.5999984741211,-0.00012325841014017015,0.00012325841014017015,10
load,Load 23,P,247.5,84.5999984741211,-0.00013088293347885416,0.00013088293347885416,11
load,Load 23,P,247.5,84.5999984741211,-0.00013020657780407618,0.00013020657780407618,12
load,Load 23,P,247.5,84.5999984741211,-0.0001554011910279818,0.0001554011910279818,13
load,Load 23,P,247.5,84.5999984741211,-0.00012940976425155904,0.00012940976425155904,14
load,Load 23,P,247.5,84.5999984741211,-0.00010120721524392584,0.00010120721524392584,15
load,Load 23,P,247.5,84.5999984741211,-0.0001252250051897663,0.0001252250051897663,16
load,Load 23,P,247.5,84.5999984741211,-0.00014168059160979407,0.00014168059160979407,17
load,Load 23,P,247.5,84.5999984741211,-3.7084824861954856e-05,3.7084824861954856e-05,18
load,Load 23,P,247.5,84.5999984741211,-2.022945036617707e-05,2.022945036617707e-05,19
load,Load 23,P,247.5,84.5999984741211,-7.286442406011507e-05,7.286442406011507e-05,20
load,Load 23,P,247.5,84.5999984741211,-4.064638798020326e-05,4.064638798020326e-05,21
load,Load 23,P,247.5,84.5999984741211,-4.48929294692757e-05,4.48929294692757e-05,22
load,Load 23,P,247.5,84.5999984741211,-9.310456081170759e-05,9.310456081170759e-05,23
load,Load 23,P,247.5,84.5999984741211,-9.242587227282772e-05,9.242587227282772e-05,24
load,Load 23,P,247.5,84.5999984741211,-5.8894058653535807e-05,5.8894058653535807e-05,25
load,Load 23,P,247.5,84.5999984741211,-0.00012848616976761097,0.00012848616976761097,26
load,Load 23,P,247.5,84.5999984741211,-3.046996562123816e-05,3.046996562123816e-05,27
load,Load 23,P,247.5,84.5999984741211,-2.085367852965314e-05,2.085367852965314e-05,28
load,Load 23,Q,247.5,84.5999984741211,-7.002466534788976e-06,7.002466534788976e-06,0
load,Load 23,Q,247.5,84.5999984741211,-9.527471890857785e-06,9.527471890857785e-06,1
load,Load 23,Q,247.5,84.5999984741211,-2.0277321514394765e-05,2.0277321514394765e-05,2
load,Load 23,Q,247.5,84.5999984741211,-1.978978887855476e-05,1.978978887855476e-05,3
load,Load 23,Q,247.5,84.5999984741211,-1.7108073096250288e-05,1.7108073096250288e-05,4
load,Load 23,Q,247.5,84.5999984741211,-1.1046225471378346e-05,1.1046225471378346e-05,5
load,Load 23,Q,247.5,84.5999984741211,-1.3348057664352986e-05,1.3348057664352986e-05,6
load,Load 23,Q,247.5,84.5999984741211,-1.4411767134492326e-05,1.4411767134492326e-05,7
load,Load 23,Q,247.5,84.5999984741211,-7.67438615343341e-06,7.67438615343341e-06,8
load,Load 23,Q,247.5,84.5999984741211,-1.2413126678123554e-05,1.2413126678123554e-05,9
load,Load 23,Q,247.5,84.5999984741211,-1.206901832936369e-05,1.206901832936369e-05,10
load,Load 23,Q,247.5,84.5999984741211,-1.3960112328292862e-05,1.3960112328292862e-05,11
load,Load 23,Q,247.5,84.5999984741211,-1.5037326888345248e-05,1.5037326888345248e-05,12
load,Load 23,Q,247.5,84.5999984741211,-2.1164512388527345e-05,2.1164512388527345e-05,13
load,Load 23,Q,247.5,84.5999984741211,-3.477366623599876e-05,3.477366623599876e-05,14
load,Load 23,Q,247.5,84.5999984741211,-3.932441856685509e-05,3.932441856685509e-05,15
load,Load 23,Q,247.5,84.5999984741211,-3.4458784642699136e-05,3.4458784642699136e-05,16
load,Load 23,Q,247.5,84.5999984741211,-2.9299936091031765e-05,2.9299936091031765e-05,17
load,Load 23,Q,247.5,84.5999984741211,-1.4409438398010899e-05,1.4409438398010899e-05,18
load,Load 23,Q,247.5,84.5999984741211,-7.86022300313105e-06,7.86022300313105e-06,19
load,Load 23,Q,247.5,84.5999984741211,-4.924840883508974e-05,4.924840883508974e-05,20
load,Load 23,Q,247.5,84.5999984741211,-5.841857449662147e-05,5.841857449662147e-05,21
load,Load 23,Q,247.5,84.5999984741211,-0.00010194752808323493,0.00010194752808323493,22
load,Load 23,Q,247.5,84.5999984741211,-4.8234598915919415e-05,4.8234598915919415e-05,23
load,Load 23,Q,247.5,84.5999984741211,-6.941750538036473e-06,6.941750538036473e-06,24
load,Load 23,Q,247.5,84.5999984741211,-4.4232984335534905e-06,4.4232984335534905e-06,25
load,Load 23,Q,247.5,84.5999984741211,-3.535613639203961e-05,3.535613639203961e-05,26
load,Load 23,Q,247.5,84.5999984741211,-2.2884772249209816e-06,2.2884772249209816e-06,27
load,Load 23,Q,247.5,84.5999984741211,-1.5662363811008718e-06,1.5662363811008718e-06,28
load,Load 24,P,308.6000061035156,-92.19999694824222,-0.00020824049946167045,0.00020824049946167045,0
load,Load 24,P,308.6000061035156,-92.19999694824222,-0.00012763551255856042,0.00012763551255856042,1
load,Load 24,P,308.6000061035156,-92.19999694824222,-0.00015620445965546236,0.00015620445965546236,2
load,Load 24,P,308.6000061035156,-92.19999694824222,-0.0001801199057158087,0.0001801199057158087,3
load,Load 24,P,308.6000061035156,-92.19999694824222,-0.0002045973590788619,0.0002045973590788619,4
load,Load 24,P,308.6000061035156,-92.19999694824222,-0.0001347037176588628,0.0001347037176588628,5
load,Load 24,P,308.6000061035156,-92.19999694824222,-0.0001891154495008318,0.0001891154495008318,6
load,Load 24,P,308.6000061035156,-92.19999694824222,-0.0002152636764754523,0.0002152636764754523,7
load,Load 24,P,308.6000061035156,-92.19999694824222,-0.0002087295356864083,0.0002087295356864083,8
load,Load 24,P,308.6000061035156,-92.19999694824222,-0.00011741214694914181,0.00011741214694914181,9
load,Load 24,P,308.6000061035156,-92.19999694824222,-0.00012426007073592092,0.00012426007073592092,10
load,Load 24,P,308.6000061035156,-92.19999694824222,-0.00013204475156397,0.00013204475156397,11
load,Load 24,P,308.6000061035156,-92.19999694824222,-0.00013146100369806346,0.00013146100369806346,12
load,Load 24,P,308.6000061035156,-92.19999694824222,-0.0001571743956304772,0.0001571743956304772,13
load,Load 24,P,308.6000061035156,-92.19999694824222,-0.0001323577227655748,0.0001323577227655748,14
load,Load 24,P,308.6000061035156,-92.19999694824222,-0.00010455335681071598,0.00010455335681071598,15
load,Load 24,P,308.6000061035156,-92.19999694824222,-0.00012814709624478504,0.00012814709624478504,16
load,Load 24,P,308.6000061035156,-92.19999694824222,-0.00014415555329824192,0.00014415555329824192,17
load,Load 24,P,308.6000061035156,-92.19999694824222,-3.831093376583938e-05,3.831093376583938e-05,18
load,Load 24,P,308.6000061035156,-92.19999694824222,-2.0898282042036697e-05,2.0898282042036697e-05,19
load,Load 24,P,308.6000061035156,-92.19999694824222,-7.348742109138939e-05,7.348742109138939e-05,20
load,Load 24,P,308.6000061035156,-92.19999694824222,-3.937543010531508e-05,3.937543010531508e-05,21
load,Load 24,P,308.6000061035156,-92.19999694824222,-4.1153077668820706e-05,4.1153077668820706e-05,22
load,Load 24,P,308.6000061035156,-92.19999694824222,-9.870661664485025e-05,9.870661664485025e-05,23
