scenario_id,contingency_type,outage_type,description,severity,num_elements_out,element1_type,element1_name,element1_class,element1_index,element1_rating_capacity,element2_type,element2_name,element2_class,element2_index,element2_rating_capacity,generation_date,notes
806,N-2,line+transformer,Double outage: Line 10 - 11 + Trf 19 - 33,critical,2,line,Line 10 - 11,ElmLne,21,0.0,transformer,Trf 19 - 33,ElmTr2,2,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
807,N-2,line+transformer,Double outage: Line 10 - 11 + Trf 20 - 34,critical,2,line,Line 10 - 11,ElmLne,21,0.0,transformer,Trf 20 - 34,ElmTr2,3,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
808,N-2,line+transformer,Double outage: Line 10 - 11 + Trf 02 - 30,critical,2,line,Line 10 - 11,ElmLne,21,0.0,transformer,Trf 02 - 30,ElmTr2,4,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
809,N-2,line+transformer,Double outage: Line 10 - 11 + Trf 22 - 35,critical,2,line,Line 10 - 11,ElmLne,21,0.0,transformer,Trf 22 - 35,ElmTr2,5,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
810,N-2,line+transformer,Double outage: Line 10 - 11 + Trf 10 - 32,critical,2,line,Line 10 - 11,ElmLne,21,0.0,transformer,Trf 10 - 32,ElmTr2,6,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
811,N-2,line+transformer,Double outage: Line 10 - 11 + Trf 06 - 31,critical,2,line,Line 10 - 11,ElmLne,21,0.0,transformer,Trf 06 - 31,ElmTr2,7,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
812,N-2,line+transformer,Double outage: Line 10 - 11 + Trf 11 - 12,critical,2,line,Line 10 - 11,ElmLne,21,0.0,transformer,Trf 11 - 12,ElmTr2,8,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
813,N-2,line+transformer,Double outage: Line 10 - 11 + Trf 13 - 12,critical,2,line,Line 10 - 11,ElmLne,21,0.0,transformer,Trf 13 - 12,ElmTr2,9,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
814,N-2,line+transformer,Double outage: Line 10 - 11 + Trf 29 - 38,critical,2,line,Line 10 - 11,ElmLne,21,0.0,transformer,Trf 29 - 38,ElmTr2,10,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
815,N-2,line+transformer,Double outage: Line 10 - 11 + Trf 19 - 20,critical,2,line,Line 10 - 11,ElmLne,21,0.0,transformer,Trf 19 - 20,ElmTr2,11,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
816,N-2,line+line,Double outage: Line 01 - 02 + Line 08 - 09,critical,2,line,Line 01 - 02,ElmLne,22,0.0,line,Line 08 - 09,ElmLne,23,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
817,N-2,line+line,Double outage: Line 01 - 02 + Line 21 - 22,critical,2,line,Line 01 - 02,ElmLne,22,0.0,line,Line 21 - 22,ElmLne,24,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
818,N-2,line+line,Double outage: Line 01 - 02 + Line 03 - 18,critical,2,line,Line 01 - 02,ElmLne,22,0.0,line,Line 03 - 18,ElmLne,25,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
819,N-2,line+line,Double outage: Line 01 - 02 + Line 26 - 29,critical,2,line,Line 01 - 02,ElmLne,22,0.0,line,Line 26 - 29,ElmLne,26,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
820,N-2,line+line,Double outage: Line 01 - 02 + Line 16 - 17,critical,2,line,Line 01 - 02,ElmLne,22,0.0,line,Line 16 - 17,ElmLne,27,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
821,N-2,line+line,Double outage: Line 01 - 02 + Line 02 - 03,critical,2,line,Line 01 - 02,ElmLne,22,0.0,line,Line 02 - 03,ElmLne,28,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
822,N-2,line+line,Double outage: Line 01 - 02 + Line 06 - 11,critical,2,line,Line 01 - 02,ElmLne,22,0.0,line,Line 06 - 11,ElmLne,29,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
823,N-2,line+line,Double outage: Line 01 - 02 + Line 17 - 27,critical,2,line,Line 01 - 02,ElmLne,22,0.0,line,Line 17 - 27,ElmLne,30,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
824,N-2,line+line,Double outage: Line 01 - 02 + Line 07 - 08,critical,2,line,Line 01 - 02,ElmLne,22,0.0,line,Line 07 - 08,ElmLne,31,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
825,N-2,line+line,Double outage: Line 01 - 02 + Line 10 - 13,critical,2,line,Line 01 - 02,ElmLne,22,0.0,line,Line 10 - 13,ElmLne,32,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
826,N-2,line+line,Double outage: Line 01 - 02 + Line 04 - 05,critical,2,line,Line 01 - 02,ElmLne,22,0.0,line,Line 04 - 05,ElmLne,33,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
827,N-2,line+transformer,Double outage: Line 01 - 02 + Trf 23 - 36,critical,2,line,Line 01 - 02,ElmLne,22,0.0,transformer,Trf 23 - 36,ElmTr2,0,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
828,N-2,line+transformer,Double outage: Line 01 - 02 + Trf 25 - 37,critical,2,line,Line 01 - 02,ElmLne,22,0.0,transformer,Trf 25 - 37,ElmTr2,1,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
829,N-2,line+transformer,Double outage: Line 01 - 02 + Trf 19 - 33,critical,2,line,Line 01 - 02,ElmLne,22,0.0,transformer,Trf 19 - 33,ElmTr2,2,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
830,N-2,line+transformer,Double outage: Line 01 - 02 + Trf 20 - 34,critical,2,line,Line 01 - 02,ElmLne,22,0.0,transformer,Trf 20 - 34,ElmTr2,3,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
831,N-2,line+transformer,Double outage: Line 01 - 02 + Trf 02 - 30,critical,2,line,Line 01 - 02,ElmLne,22,0.0,transformer,Trf 02 - 30,ElmTr2,4,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
832,N-2,line+transformer,Double outage: Line 01 - 02 + Trf 22 - 35,critical,2,line,Line 01 - 02,ElmLne,22,0.0,transformer,Trf 22 - 35,ElmTr2,5,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
833,N-2,line+transformer,Double outage: Line 01 - 02 + Trf 10 - 32,critical,2,line,Line 01 - 02,ElmLne,22,0.0,transformer,Trf 10 - 32,ElmTr2,6,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
834,N-2,line+transformer,Double outage: Line 01 - 02 + Trf 06 - 31,critical,2,line,Line 01 - 02,ElmLne,22,0.0,transformer,Trf 06 - 31,ElmTr2,7,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
835,N-2,line+transformer,Double outage: Line 01 - 02 + Trf 11 - 12,critical,2,line,Line 01 - 02,ElmLne,22,0.0,transformer,Trf 11 - 12,ElmTr2,8,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
836,N-2,line+transformer,Double outage: Line 01 - 02 + Trf 13 - 12,critical,2,line,Line 01 - 02,ElmLne,22,0.0,transformer,Trf 13 - 12,ElmTr2,9,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
837,N-2,line+transformer,Double outage: Line 01 - 02 + Trf 29 - 38,critical,2,line,Line 01 - 02,ElmLne,22,0.0,transformer,Trf 29 - 38,ElmTr2,10,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
838,N-2,line+transformer,Double outage: Line 01 - 02 + Trf 19 - 20,critical,2,line,Line 01 - 02,ElmLne,22,0.0,transformer,Trf 19 - 20,ElmTr2,11,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
839,N-2,line+line,Double outage: Line 08 - 09 + Line 21 - 22,critical,2,line,Line 08 - 09,ElmLne,23,0.0,line,Line 21 - 22,ElmLne,24,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
840,N-2,line+line,Double outage: Line 08 - 09 + Line 03 - 18,critical,2,line,Line 08 - 09,ElmLne,23,0.0,line,Line 03 - 18,ElmLne,25,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
841,N-2,line+line,Double outage: Line 08 - 09 + Line 26 - 29,critical,2,line,Line 08 - 09,ElmLne,23,0.0,line,Line 26 - 29,ElmLne,26,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
842,N-2,line+line,Double outage: Line 08 - 09 + Line 16 - 17,critical,2,line,Line 08 - 09,ElmLne,23,0.0,line,Line 16 - 17,ElmLne,27,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
843,N-2,line+line,Double outage: Line 08 - 09 + Line 02 - 03,critical,2,line,Line 08 - 09,ElmLne,23,0.0,line,Line 02 - 03,ElmLne,28,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
844,N-2,line+line,Double outage: Line 08 - 09 + Line 06 - 11,critical,2,line,Line 08 - 09,ElmLne,23,0.0,line,Line 06 - 11,ElmLne,29,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
845,N-2,line+line,Double outage: Line 08 - 09 + Line 17 - 27,critical,2,line,Line 08 - 09,ElmLne,23,0.0,line,Line 17 - 27,ElmLne,30,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
846,N-2,line+line,Double outage: Line 08 - 09 + Line 07 - 08,critical,2,line,Line 08 - 09,ElmLne,23,0.0,line,Line 07 - 08,ElmLne,31,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
847,N-2,line+line,Double outage: Line 08 - 09 + Line 10 - 13,critical,2,line,Line 08 - 09,ElmLne,23,0.0,line,Line 10 - 13,ElmLne,32,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
848,N-2,line+line,Double outage: Line 08 - 09 + Line 04 - 05,critical,2,line,Line 08 - 09,ElmLne,23,0.0,line,Line 04 - 05,ElmLne,33,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
849,N-2,line+transformer,Double outage: Line 08 - 09 + Trf 23 - 36,critical,2,line,Line 08 - 09,ElmLne,23,0.0,transformer,Trf 23 - 36,ElmTr2,0,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
850,N-2,line+transformer,Double outage: Line 08 - 09 + Trf 25 - 37,critical,2,line,Line 08 - 09,ElmLne,23,0.0,transformer,Trf 25 - 37,ElmTr2,1,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
851,N-2,line+transformer,Double outage: Line 08 - 09 + Trf 19 - 33,critical,2,line,Line 08 - 09,ElmLne,23,0.0,transformer,Trf 19 - 33,ElmTr2,2,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
852,N-2,line+transformer,Double outage: Line 08 - 09 + Trf 20 - 34,critical,2,line,Line 08 - 09,ElmLne,23,0.0,transformer,Trf 20 - 34,ElmTr2,3,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
853,N-2,line+transformer,Double outage: Line 08 - 09 + Trf 02 - 30,critical,2,line,Line 08 - 09,ElmLne,23,0.0,transformer,Trf 02 - 30,ElmTr2,4,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
854,N-2,line+transformer,Double outage: Line 08 - 09 + Trf 22 - 35,critical,2,line,Line 08 - 09,ElmLne,23,0.0,transformer,Trf 22 - 35,ElmTr2,5,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
855,N-2,line+transformer,Double outage: Line 08 - 09 + Trf 10 - 32,critical,2,line,Line 08 - 09,ElmLne,23,0.0,transformer,Trf 10 - 32,ElmTr2,6,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
856,N-2,line+transformer,Double outage: Line 08 - 09 + Trf 06 - 31,critical,2,line,Line 08 - 09,ElmLne,23,0.0,transformer,Trf 06 - 31,ElmTr2,7,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
857,N-2,line+transformer,Double outage: Line 08 - 09 + Trf 11 - 12,critical,2,line,Line 08 - 09,ElmLne,23,0.0,transformer,Trf 11 - 12,ElmTr2,8,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
858,N-2,line+transformer,Double outage: Line 08 - 09 + Trf 13 - 12,critical,2,line,Line 08 - 09,ElmLne,23,0.0,transformer,Trf 13 - 12,ElmTr2,9,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
859,N-2,line+transformer,Double outage: Line 08 - 09 + Trf 29 - 38,critical,2,line,Line 08 - 09,ElmLne,23,0.0,transformer,Trf 29 - 38,ElmTr2,10,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
860,N-2,line+transformer,Double outage: Line 08 - 09 + Trf 19 - 20,critical,2,line,Line 08 - 09,ElmLne,23,0.0,transformer,Trf 19 - 20,ElmTr2,11,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
861,N-2,line+line,Double outage: Line 21 - 22 + Line 03 - 18,critical,2,line,Line 21 - 22,ElmLne,24,0.0,line,Line 03 - 18,ElmLne,25,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
862,N-2,line+line,Double outage: Line 21 - 22 + Line 26 - 29,critical,2,line,Line 21 - 22,ElmLne,24,0.0,line,Line 26 - 29,ElmLne,26,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
863,N-2,line+line,Double outage: Line 21 - 22 + Line 16 - 17,critical,2,line,Line 21 - 22,ElmLne,24,0.0,line,Line 16 - 17,ElmLne,27,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
864,N-2,line+line,Double outage: Line 21 - 22 + Line 02 - 03,critical,2,line,Line 21 - 22,ElmLne,24,0.0,line,Line 02 - 03,ElmLne,28,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
865,N-2,line+line,Double outage: Line 21 - 22 + Line 06 - 11,critical,2,line,Line 21 - 22,ElmLne,24,0.0,line,Line 06 - 11,ElmLne,29,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
866,N-2,line+line,Double outage: Line 21 - 22 + Line 17 - 27,critical,2,line,Line 21 - 22,ElmLne,24,0.0,line,Line 17 - 27,ElmLne,30,0.0,2025-08-03T14:26:32.086193,Auto-generated N-2 contingency
867,N-2,line+line,Double outage: Line 21 - 22 + Line 07 - 08,critical,2,line,Line 21 - 22,ElmLne,24,0.0,line,Line 07 - 08,ElmLne,31,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
868,N-2,line+line,Double outage: Line 21 - 22 + Line 10 - 13,critical,2,line,Line 21 - 22,ElmLne,24,0.0,line,Line 10 - 13,ElmLne,32,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
869,N-2,line+line,Double outage: Line 21 - 22 + Line 04 - 05,critical,2,line,Line 21 - 22,ElmLne,24,0.0,line,Line 04 - 05,ElmLne,33,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
870,N-2,line+transformer,Double outage: Line 21 - 22 + Trf 23 - 36,critical,2,line,Line 21 - 22,ElmLne,24,0.0,transformer,Trf 23 - 36,ElmTr2,0,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
871,N-2,line+transformer,Double outage: Line 21 - 22 + Trf 25 - 37,critical,2,line,Line 21 - 22,ElmLne,24,0.0,transformer,Trf 25 - 37,ElmTr2,1,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
872,N-2,line+transformer,Double outage: Line 21 - 22 + Trf 19 - 33,critical,2,line,Line 21 - 22,ElmLne,24,0.0,transformer,Trf 19 - 33,ElmTr2,2,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
873,N-2,line+transformer,Double outage: Line 21 - 22 + Trf 20 - 34,critical,2,line,Line 21 - 22,ElmLne,24,0.0,transformer,Trf 20 - 34,ElmTr2,3,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
874,N-2,line+transformer,Double outage: Line 21 - 22 + Trf 02 - 30,critical,2,line,Line 21 - 22,ElmLne,24,0.0,transformer,Trf 02 - 30,ElmTr2,4,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
875,N-2,line+transformer,Double outage: Line 21 - 22 + Trf 22 - 35,critical,2,line,Line 21 - 22,ElmLne,24,0.0,transformer,Trf 22 - 35,ElmTr2,5,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
876,N-2,line+transformer,Double outage: Line 21 - 22 + Trf 10 - 32,critical,2,line,Line 21 - 22,ElmLne,24,0.0,transformer,Trf 10 - 32,ElmTr2,6,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
877,N-2,line+transformer,Double outage: Line 21 - 22 + Trf 06 - 31,critical,2,line,Line 21 - 22,ElmLne,24,0.0,transformer,Trf 06 - 31,ElmTr2,7,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
878,N-2,line+transformer,Double outage: Line 21 - 22 + Trf 11 - 12,critical,2,line,Line 21 - 22,ElmLne,24,0.0,transformer,Trf 11 - 12,ElmTr2,8,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
879,N-2,line+transformer,Double outage: Line 21 - 22 + Trf 13 - 12,critical,2,line,Line 21 - 22,ElmLne,24,0.0,transformer,Trf 13 - 12,ElmTr2,9,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
880,N-2,line+transformer,Double outage: Line 21 - 22 + Trf 29 - 38,critical,2,line,Line 21 - 22,ElmLne,24,0.0,transformer,Trf 29 - 38,ElmTr2,10,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
881,N-2,line+transformer,Double outage: Line 21 - 22 + Trf 19 - 20,critical,2,line,Line 21 - 22,ElmLne,24,0.0,transformer,Trf 19 - 20,ElmTr2,11,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
882,N-2,line+line,Double outage: Line 03 - 18 + Line 26 - 29,critical,2,line,Line 03 - 18,ElmLne,25,0.0,line,Line 26 - 29,ElmLne,26,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
883,N-2,line+line,Double outage: Line 03 - 18 + Line 16 - 17,critical,2,line,Line 03 - 18,ElmLne,25,0.0,line,Line 16 - 17,ElmLne,27,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
884,N-2,line+line,Double outage: Line 03 - 18 + Line 02 - 03,critical,2,line,Line 03 - 18,ElmLne,25,0.0,line,Line 02 - 03,ElmLne,28,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
885,N-2,line+line,Double outage: Line 03 - 18 + Line 06 - 11,critical,2,line,Line 03 - 18,ElmLne,25,0.0,line,Line 06 - 11,ElmLne,29,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
886,N-2,line+line,Double outage: Line 03 - 18 + Line 17 - 27,critical,2,line,Line 03 - 18,ElmLne,25,0.0,line,Line 17 - 27,ElmLne,30,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
887,N-2,line+line,Double outage: Line 03 - 18 + Line 07 - 08,critical,2,line,Line 03 - 18,ElmLne,25,0.0,line,Line 07 - 08,ElmLne,31,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
888,N-2,line+line,Double outage: Line 03 - 18 + Line 10 - 13,critical,2,line,Line 03 - 18,ElmLne,25,0.0,line,Line 10 - 13,ElmLne,32,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
889,N-2,line+line,Double outage: Line 03 - 18 + Line 04 - 05,critical,2,line,Line 03 - 18,ElmLne,25,0.0,line,Line 04 - 05,ElmLne,33,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
890,N-2,line+transformer,Double outage: Line 03 - 18 + Trf 23 - 36,critical,2,line,Line 03 - 18,ElmLne,25,0.0,transformer,Trf 23 - 36,ElmTr2,0,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
891,N-2,line+transformer,Double outage: Line 03 - 18 + Trf 25 - 37,critical,2,line,Line 03 - 18,ElmLne,25,0.0,transformer,Trf 25 - 37,ElmTr2,1,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
892,N-2,line+transformer,Double outage: Line 03 - 18 + Trf 19 - 33,critical,2,line,Line 03 - 18,ElmLne,25,0.0,transformer,Trf 19 - 33,ElmTr2,2,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
893,N-2,line+transformer,Double outage: Line 03 - 18 + Trf 20 - 34,critical,2,line,Line 03 - 18,ElmLne,25,0.0,transformer,Trf 20 - 34,ElmTr2,3,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
894,N-2,line+transformer,Double outage: Line 03 - 18 + Trf 02 - 30,critical,2,line,Line 03 - 18,ElmLne,25,0.0,transformer,Trf 02 - 30,ElmTr2,4,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
895,N-2,line+transformer,Double outage: Line 03 - 18 + Trf 22 - 35,critical,2,line,Line 03 - 18,ElmLne,25,0.0,transformer,Trf 22 - 35,ElmTr2,5,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
896,N-2,line+transformer,Double outage: Line 03 - 18 + Trf 10 - 32,critical,2,line,Line 03 - 18,ElmLne,25,0.0,transformer,Trf 10 - 32,ElmTr2,6,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
897,N-2,line+transformer,Double outage: Line 03 - 18 + Trf 06 - 31,critical,2,line,Line 03 - 18,ElmLne,25,0.0,transformer,Trf 06 - 31,ElmTr2,7,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
898,N-2,line+transformer,Double outage: Line 03 - 18 + Trf 11 - 12,critical,2,line,Line 03 - 18,ElmLne,25,0.0,transformer,Trf 11 - 12,ElmTr2,8,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
899,N-2,line+transformer,Double outage: Line 03 - 18 + Trf 13 - 12,critical,2,line,Line 03 - 18,ElmLne,25,0.0,transformer,Trf 13 - 12,ElmTr2,9,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
900,N-2,line+transformer,Double outage: Line 03 - 18 + Trf 29 - 38,critical,2,line,Line 03 - 18,ElmLne,25,0.0,transformer,Trf 29 - 38,ElmTr2,10,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
901,N-2,line+transformer,Double outage: Line 03 - 18 + Trf 19 - 20,critical,2,line,Line 03 - 18,ElmLne,25,0.0,transformer,Trf 19 - 20,ElmTr2,11,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
902,N-2,line+line,Double outage: Line 26 - 29 + Line 16 - 17,critical,2,line,Line 26 - 29,ElmLne,26,0.0,line,Line 16 - 17,ElmLne,27,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
903,N-2,line+line,Double outage: Line 26 - 29 + Line 02 - 03,critical,2,line,Line 26 - 29,ElmLne,26,0.0,line,Line 02 - 03,ElmLne,28,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
904,N-2,line+line,Double outage: Line 26 - 29 + Line 06 - 11,critical,2,line,Line 26 - 29,ElmLne,26,0.0,line,Line 06 - 11,ElmLne,29,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
905,N-2,line+line,Double outage: Line 26 - 29 + Line 17 - 27,critical,2,line,Line 26 - 29,ElmLne,26,0.0,line,Line 17 - 27,ElmLne,30,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
906,N-2,line+line,Double outage: Line 26 - 29 + Line 07 - 08,critical,2,line,Line 26 - 29,ElmLne,26,0.0,line,Line 07 - 08,ElmLne,31,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
907,N-2,line+line,Double outage: Line 26 - 29 + Line 10 - 13,critical,2,line,Line 26 - 29,ElmLne,26,0.0,line,Line 10 - 13,ElmLne,32,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
908,N-2,line+line,Double outage: Line 26 - 29 + Line 04 - 05,critical,2,line,Line 26 - 29,ElmLne,26,0.0,line,Line 04 - 05,ElmLne,33,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
909,N-2,line+transformer,Double outage: Line 26 - 29 + Trf 23 - 36,critical,2,line,Line 26 - 29,ElmLne,26,0.0,transformer,Trf 23 - 36,ElmTr2,0,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
910,N-2,line+transformer,Double outage: Line 26 - 29 + Trf 25 - 37,critical,2,line,Line 26 - 29,ElmLne,26,0.0,transformer,Trf 25 - 37,ElmTr2,1,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
911,N-2,line+transformer,Double outage: Line 26 - 29 + Trf 19 - 33,critical,2,line,Line 26 - 29,ElmLne,26,0.0,transformer,Trf 19 - 33,ElmTr2,2,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
912,N-2,line+transformer,Double outage: Line 26 - 29 + Trf 20 - 34,critical,2,line,Line 26 - 29,ElmLne,26,0.0,transformer,Trf 20 - 34,ElmTr2,3,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
913,N-2,line+transformer,Double outage: Line 26 - 29 + Trf 02 - 30,critical,2,line,Line 26 - 29,ElmLne,26,0.0,transformer,Trf 02 - 30,ElmTr2,4,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
914,N-2,line+transformer,Double outage: Line 26 - 29 + Trf 22 - 35,critical,2,line,Line 26 - 29,ElmLne,26,0.0,transformer,Trf 22 - 35,ElmTr2,5,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
915,N-2,line+transformer,Double outage: Line 26 - 29 + Trf 10 - 32,critical,2,line,Line 26 - 29,ElmLne,26,0.0,transformer,Trf 10 - 32,ElmTr2,6,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
916,N-2,line+transformer,Double outage: Line 26 - 29 + Trf 06 - 31,critical,2,line,Line 26 - 29,ElmLne,26,0.0,transformer,Trf 06 - 31,ElmTr2,7,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
917,N-2,line+transformer,Double outage: Line 26 - 29 + Trf 11 - 12,critical,2,line,Line 26 - 29,ElmLne,26,0.0,transformer,Trf 11 - 12,ElmTr2,8,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
918,N-2,line+transformer,Double outage: Line 26 - 29 + Trf 13 - 12,critical,2,line,Line 26 - 29,ElmLne,26,0.0,transformer,Trf 13 - 12,ElmTr2,9,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
919,N-2,line+transformer,Double outage: Line 26 - 29 + Trf 29 - 38,critical,2,line,Line 26 - 29,ElmLne,26,0.0,transformer,Trf 29 - 38,ElmTr2,10,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
920,N-2,line+transformer,Double outage: Line 26 - 29 + Trf 19 - 20,critical,2,line,Line 26 - 29,ElmLne,26,0.0,transformer,Trf 19 - 20,ElmTr2,11,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
921,N-2,line+line,Double outage: Line 16 - 17 + Line 02 - 03,critical,2,line,Line 16 - 17,ElmLne,27,0.0,line,Line 02 - 03,ElmLne,28,0.0,2025-08-03T14:26:32.087191,Auto-generated N-2 contingency
